checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_01000,1000,0.06309776833156217,1.0,0.06309776833156217,256,32286,0.9891544117647059,252.234375,255,1,256,0.9903804546184046,0.0001473634483853944,0.7806364893913269,,,,,,,,,0.06309776833156217,0.9891544117647059,0.9903804546184046
checkpoint_step_02000,2000,0.07877258235919235,1.0,0.07877258235919235,255,31311,0.9668364983788791,245.57647058823528,254,1,255,0.9741823573815365,0.0,0.7152590304613113,-0.022317913385826782,-0.02256261825290795,-0.01619809723686816,-0.01635542902864462,-975.0,-0.030198847797807127,-1.0,-0.00390625,0.07093517534537726,0.9779954550717924,0.9822814059999705
checkpoint_step_03000,3000,0.08607863974495218,1.0,0.08607863974495218,253,30828,0.9670619235836627,243.699604743083,252,1,253,0.9740186783869474,0.0,0.7061626762151718,0.0002254252047836358,0.00023315752473318518,-0.00016367899458902269,-0.00016801679208089393,-483.0,-0.015425888665325238,-2.0,-0.007843137254901933,0.07598299681190224,0.9743509445757491,0.9795271634622962
checkpoint_step_04000,4000,0.02404357066950053,0.9723551302498671,0.02404357066950053,255,31687,0.9784468117955843,248.52549019607844,253,1,255,0.9868000503089931,0.0,0.7032806128263474,0.011384888211921629,0.011772656883989763,0.012781371922045648,0.01312230679519688,859.0,0.027864279226677002,2.0,0.007905138339920903,0.06296493092454836,0.9707817445860419,0.9783336953591589
checkpoint_step_05000,5000,0.04808714133900106,1.0,0.04808714133900106,255,30774,0.9502547475683186,241.36470588235295,253,1,255,0.9675365666143385,0.0,0.6913908571004868,-0.028192064227265723,-0.028813077918389274,-0.019263483694654582,-0.019521162051646335,-913.0,-0.028813077918389274,0.0,0.0,0.05273645058448459,0.9652544943158553,0.976118431770093
checkpoint_step_06000,6000,0.055393198724760895,1.0,0.055393198724760895,256,30866,0.9456495098039216,241.140625,254,1,256,0.9632963812722252,0.0022467273360953495,0.6656599342823029,-0.00460523776439703,-0.004846319133034349,-0.004240185342113345,-0.004382454873980479,92.0,0.002989536621823552,1.0,0.0039215686274509665,0.04250797024442083,0.9581170230559416,0.9725443327318523
checkpoint_step_07000,7000,0.05804994686503719,1.0,0.05804994686503719,256,30799,0.9435968137254902,240.6171875,255,1,256,0.9587586661817469,0.0014633944633643987,0.657034382224083,-0.002052696078431393,-0.0021706732326832734,-0.004537715090478289,-0.004710611581957069,-67.0,-0.0021706732326831624,0.0,0.0,0.05384342897626639,0.9465003570325767,0.9631972046894369
checkpoint_step_08000,8000,0.06269925611052073,1.0,0.06269925611052073,256,30625,0.938265931372549,239.2578125,253,1,256,0.9631846100024672,0.0022617256930597346,0.6672870963811874,-0.005330882352941213,-0.005649534075781726,0.004425943820720368,0.004616327316598445,-174.0,-0.005649534075781726,0.0,0.0,0.05871413390010627,0.9425040849673203,0.9617465524854798
checkpoint_step_09000,9000,0.04370350690754517,1.0,0.04370350690754517,252,27090,0.8565737051792829,215.0,243,1,252,0.9346375656573924,0.0,0.606027141213417,-0.0816922261932661,-0.08706724123912513,-0.028547044345074823,-0.02963818571083865,-3535.0,-0.11542857142857144,-4.0,-0.015625,0.05481756996103435,0.9128121500924408,0.9521936139472023
checkpoint_step_10000,10000,0.04848565356004251,1.0,0.04848565356004251,249,26579,0.8608304184479855,213.4859437751004,240,1,249,0.938730714369594,0.0,0.6152178049087524,0.004256713268702583,0.0049694652578806675,0.004093148712201566,0.0043793967443652715,-511.0,-0.01886304909560721,-3.0,-0.011904761904761862,0.0516294721927028,0.8852233516666058,0.9455176300098178
checkpoint_step_11000,11000,0.05526036131774708,1.0,0.05526036131774708,252,28818,0.9112122936824132,228.71428571428572,247,1,252,0.9512874473063281,0.0,0.6515175402164459,0.05038187523442772,0.05852706195636359,0.012556732936734094,0.013376288582574558,2239.0,0.08423943714962934,3.0,0.012048192771084265,0.04914984059511159,0.8762054724365606,0.9415519091111048
checkpoint_step_12000,12000,0.06057385759829968,1.0,0.06057385759829968,254,29746,0.9257726183436557,234.2204724409449,248,1,254,0.9652711600703884,0.0,0.6901910752058029,0.014560324661242463,0.01597906960012674,0.013983712764060297,0.014699776396352782,928.0,0.03220209591227707,2.0,0.007936507936507908,0.054773290825363086,0.8992717768246847,0.9517631072487701
checkpoint_step_13000,13000,0.06323060573857599,1.0,0.06323060573857599,254,31050,0.9663564781675018,244.48818897637796,252,1,254,0.9817183340691698,0.0,0.7256450057029724,0.04058385982384616,0.04383782693471394,0.016447173998781373,0.017038915777388475,1304.0,0.04383782693471394,0.0,0.0,0.05968827488487425,0.9344471300645235,0.9660923138152954
checkpoint_step_14000,14000,0.057385759829968117,1.0,0.057385759829968117,254,30685,0.9549967321278516,241.61417322834646,252,1,254,0.9713543945178199,0.0,0.7015997767448425,-0.011359746039650176,-0.011755233494363915,-0.010363939551349843,-0.010556937964468771,-365.0,-0.011755233494363915,0.0,0.0,0.0603967410556146,0.9490419428796697,0.972781296219126
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,253,30951,0.9709203839638623,244.67193675889328,252,1,253,0.9811547593479673,0.0,0.7326539158821106,0.015923651836010633,0.016674038036267103,0.009800364830147346,0.010089381265436348,266.0,0.008668730650154721,-1.0,-0.003937007874015741,0.06185795253276657,0.9640911980864053,0.9780758293116523
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,255,31882,0.9844681179558438,250.05490196078432,254,1,255,0.9864981052456466,0.0,0.7559497505426407,0.013547733991981503,0.013953496306949198,0.005343345897679375,0.005445976638007943,931.0,0.030079803560466578,2.0,0.007905138339920903,0.06482465462274177,0.970128411349186,0.9796690863704779
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32302,0.9896446078431372,252.359375,255,1,256,0.9908460775395452,0.0006676730969527215,0.7790569365024567,0.005176489887293467,0.0052581589925349,0.004347972293898605,0.0044074816472312595,420.0,0.013173577567279438,1.0,0.0039215686274509665,0.07177647892313142,0.981677703254281,0.9861663140443864
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,255,31278,0.9658175081056044,245.31764705882352,254,1,255,0.9742198536517506,0.0,0.6934863179922104,-0.02382709973753283,-0.024076420513685526,-0.016626223887794667,-0.016779825105712298,-1024.0,-0.0317008234784224,-1.0,-0.00390625,0.09524442082890543,0.9799767446348618,0.9838546788123143
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,255,30347,0.9370696310020071,238.01568627450982,252,1,255,0.961625609565448,0.0,0.6673690527677536,-0.028747877103597275,-0.029765330264083345,-0.012594244086302608,-0.012927517376180031,-931.0,-0.029765330264083345,0.0,0.0,0.12384874247254694,0.9641772489835829,0.9755638469189146
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,252,29432,0.9306266995510023,233.5873015873016,249,1,252,0.9580042252146879,0.0,0.6557921022176743,-0.00644293145100483,-0.006875616536751283,-0.003621384350760093,-0.00376589840654995,-915.0,-0.030151250535473073,-3.0,-0.0117647058823529,0.15758944385405596,0.9445046128862046,0.9646165628106288
