checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_01000,1000,0.06309776833156217,1.0,0.06309776833156217,256,31880,0.9767156862745098,249.0625,255,1,256,0.9804497852967615,0.000690117750805663,0.7408107817173004,,,,,,,,,0.06309776833156217,0.9767156862745098,0.9804497852967615
checkpoint_step_02000,2000,0.07877258235919235,1.0,0.07877258235919235,256,31744,0.9725490196078431,248.0,255,1,256,0.9773828513017625,0.0005818419396070094,0.7206659018993378,-0.004166666666666652,-0.004265997490589646,-0.0030669339949990215,-0.0031280888027026554,-136.0,-0.004265997490589757,0.0,0.0,0.07093517534537726,0.9746323529411764,0.978916318299262
checkpoint_step_03000,3000,0.08607863974495218,1.0,0.08607863974495218,256,30761,0.9424325980392156,240.3203125,253,1,256,0.966895475947105,0.000388332949927832,0.689018115401268,-0.030116421568627483,-0.030966481854838745,-0.010487375354657491,-0.010730058687534294,-983.0,-0.030966481854838745,0.0,0.0,0.07598299681190224,0.9638991013071895,0.9749093708485429
checkpoint_step_04000,4000,0.02404357066950053,0.9723551302498671,0.02404357066950053,255,31652,0.9773660645360507,248.25098039215686,254,1,255,0.9835386484251789,0.0,0.6977594345808029,0.03493346649683504,0.03706733677242924,0.016643172478073898,0.01721300067287146,891.0,0.028965248203894456,-1.0,-0.00390625,0.06296493092454836,0.9641158940610365,0.9759389918913488
checkpoint_step_05000,5000,0.04808714133900106,1.0,0.04808714133900106,256,31354,0.9606004901960784,244.953125,255,1,256,0.9696506034087808,0.002823096197357366,0.6851711869239807,-0.016765574339972278,-0.017153833091115955,-0.013888045016398065,-0.01412048732262361,-298.0,-0.009414886894982932,1.0,0.0039215686274509665,0.05273645058448459,0.9601330509237815,0.9733615759270217
checkpoint_step_06000,6000,0.055393198724760895,1.0,0.055393198724760895,255,30656,0.9466110853790335,240.4392156862745,252,1,255,0.9692222595163067,0.0,0.6921109110116959,-0.013989404817044915,-0.014563187256118715,-0.00042834389247414784,-0.0004417507615303018,-698.0,-0.022261912355680313,-1.0,-0.00390625,0.04250797024442083,0.9615258800370542,0.9741371704500889
checkpoint_step_07000,7000,0.05804994686503719,1.0,0.05804994686503719,255,31302,0.9665585919407133,245.50588235294117,254,1,255,0.972717842579326,0.0,0.7067026644945145,0.019947506561679762,0.021072546972860096,0.0034955830630193363,0.003606585619240432,646.0,0.021072546972860096,0.0,0.0,0.05384342897626639,0.9579233891719418,0.9705302351681379
checkpoint_step_08000,8000,0.06269925611052073,1.0,0.06269925611052073,255,31271,0.9656013586536977,245.2627450980392,254,1,255,0.9722524000016237,0.0,0.707663044333458,-0.0009572332870155797,-0.0009903520541818533,-0.000465442577702313,-0.0004784970084110718,-31.0,-0.0009903520541818533,0.0,0.0,0.05871413390010627,0.9595903453244815,0.9713975006990855
checkpoint_step_09000,9000,0.04370350690754517,1.0,0.04370350690754517,246,25262,0.8382943421270947,205.3821138211382,237,1,246,0.9208673932545417,0.0,0.5790976136922836,-0.12730701652660292,-0.13184220940213087,-0.05138500674708202,-0.05285150928606219,-6009.0,-0.1921588692398708,-9.0,-0.03529411764705881,0.05481756996103435,0.9234847642405019,0.9552792119451637
checkpoint_step_10000,10000,0.04848565356004251,1.0,0.04848565356004251,249,25742,0.8337219847130457,206.76305220883535,235,1,249,0.9306654343856424,0.0,0.6041387319564819,-0.004572357414049044,-0.00545435795552085,0.009798041131100721,0.01064001310381113,480.0,0.01900087087324831,3.0,0.012195121951219523,0.0516294721927028,0.8792058951646128,0.9412617425472692
checkpoint_step_11000,11000,0.05526036131774708,1.0,0.05526036131774708,250,27828,0.8940722891566265,222.624,243,1,250,0.9434867232441757,0.0,0.6143533140420914,0.060350304443580804,0.07238660554735454,0.012821288858533286,0.013776474751097778,2086.0,0.08103488462434938,1.0,0.004016064257028162,0.04914984059511159,0.8553628719989224,0.9316731836281199
checkpoint_step_12000,12000,0.06057385759829968,1.0,0.06057385759829968,253,29637,0.9297007340485601,234.28458498023716,250,1,253,0.9551608374406522,0.0,0.6544238179922104,0.03562844489193362,0.03984962438053152,0.01167411419647646,0.012373374112075508,1809.0,0.06500646830530399,3.0,0.01200000000000001,0.054773290825363086,0.8858316693060774,0.9431043316901567
checkpoint_step_13000,13000,0.06323060573857599,1.0,0.06323060573857599,255,31213,0.9638104060521846,244.8078431372549,254,1,255,0.9714104090213798,0.0,0.6984418630599976,0.03410967200362447,0.03668887283232247,0.016249571580727595,0.017012393037667106,1576.0,0.05317677227789597,2.0,0.007905138339920903,0.05968827488487425,0.9291944764191237,0.9566859899020693
checkpoint_step_14000,14000,0.057385759829968117,1.0,0.057385759829968117,255,30487,0.941392620040142,239.1137254901961,253,1,255,0.9596509188774934,0.0,0.641853854060173,-0.022417786012042584,-0.023259539294524734,-0.01175949014388633,-0.01210558383426541,-726.0,-0.023259539294524734,0.0,0.0,0.0603967410556146,0.9449679200469623,0.9620740551131751
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,255,31021,0.9578817353713138,243.30196078431374,254,1,255,0.9701809346779033,0.0,0.6780783534049988,0.01648911533117181,0.017515662413487787,0.010530015800409909,0.010972756440151166,534.0,0.017515662413487787,0.0,0.0,0.06185795253276657,0.9543615871545468,0.9670807541922589
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,256,31753,0.9728247549019607,248.0703125,255,1,256,0.9784343576062657,0.00180806577216204,0.7058997303247452,0.014943019530646917,0.01560006729312402,0.008253422928362397,0.008507096597504704,732.0,0.023596918216691964,1.0,0.0039215686274509665,0.06482465462274177,0.9573663701044722,0.9694220703872208
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32183,0.9859987745098039,251.4296875,255,1,256,0.9876192184333119,0.001349744456210501,0.7285498231649399,0.013174019607843146,0.013542027524958256,0.00918486082704617,0.00938730406965349,430.0,0.013542027524958256,0.0,0.0,0.07177647892313142,0.9722350882610261,0.978744836905827
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,256,31866,0.9762867647058824,248.953125,255,1,256,0.9800095155416451,0.003091614854705132,0.7077067196369171,-0.009712009803921506,-0.009849920765621523,-0.0076097028916668474,-0.0077050980272926894,-317.0,-0.009849920765621634,0.0,0.0,0.09524442082890543,0.9783700980392157,0.9820210305270742
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,256,31115,0.9532781862745098,243.0859375,254,1,256,0.9708074112383598,0.0017388602056431241,0.7019373178482056,-0.023008578431372606,-0.023567438649344186,-0.009202104303285275,-0.009389811177699992,-751.0,-0.023567438649344075,0.0,0.0,0.12384874247254694,0.9718545751633987,0.9794787150711056
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,256,30608,0.9377450980392157,239.125,254,1,256,0.9591108355616261,0.0022697088718324236,0.6833923608064651,-0.01553308823529409,-0.01629439177245695,-0.011696575676733656,-0.01204829664599849,-507.0,-0.016294391772457062,0.0,0.0,0.15758944385405596,0.9557700163398692,0.9699759207805436
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,255,29473,0.9100818280067933,231.1607843137255,249,1,255,0.9559195842099408,0.0,0.6746273636817932,-0.027663270032422416,-0.02949977567493034,-0.003191251351685298,-0.003327301948180539,-1135.0,-0.03708180867746991,-1.0,-0.00390625,0.1834927382217499,0.9337017041068396,0.9619459436699755
checkpoint_step_22000,22000,0.8516206163655685,1.0,0.8516206163655685,255,30810,0.951366373320982,241.64705882352942,252,1,255,0.9701370880863635,0.0,0.6505232155323029,0.04128454531418868,0.0453635530824823,0.014217503876422621,0.014873117060545615,1337.0,0.0453635530824823,0.0,0.0,0.41471838469713074,0.9330644331223303,0.9617225026193101
checkpoint_step_23000,23000,0.848432518597237,1.0,0.848432518597237,255,30771,0.9501621120889301,241.34117647058824,252,1,255,0.9692960547624809,0.0,0.6594652682542801,-0.001204261232051862,-0.0012658227848101333,-0.0008410333238825229,-0.0008669221434894903,-39.0,-0.0012658227848101333,0.0,0.0,0.637708111937655,0.9372034378055685,0.9651175756862619
checkpoint_step_24000,24000,0.845510095642933,1.0,0.845510095642933,255,30603,0.9449745252431682,240.0235294117647,252,1,255,0.9662308082240287,0.0,0.663429781794548,-0.005187586845761927,-0.005459686068051139,-0.003065246538452193,-0.0031623429429962213,-168.0,-0.005459686068051139,0.0,0.0,0.8485210768685795,0.9488343368843601,0.9685546503576243
checkpoint_step_25000,25000,0.8372741764080766,1.0,0.8372741764080766,253,30294,0.9503105590062112,239.47826086956522,251,1,253,0.9670235664038763,0.0,0.6684384793043137,0.0053360337630430354,0.005646748796397372,0.0007927581798475858,0.000820464606489546,-309.0,-0.010097049308891326,-2.0,-0.007843137254901933,0.8437389302160822,0.9484823987794365,0.9675168097967953
checkpoint_step_26000,26000,0.8285069075451648,1.0,0.8285069075451648,253,30095,0.9440680092854006,237.90513833992094,251,1,253,0.9630305578476512,0.0,0.6686740666627884,-0.0062425497208106195,-0.006568957549349719,-0.003993008556225086,-0.004129173988048795,-199.0,-0.006568957549349719,0.0,0.0,0.8370970598653914,0.94645103117826,0.9654283108251854
checkpoint_step_27000,27000,0.8148246546227418,1.0,0.8148246546227418,251,29873,0.9521274900398407,238.03187250996015,250,1,251,0.9646123424612723,0.0,0.6713836938142776,0.008059480754440074,0.008536970509720465,0.0015817846136210179,0.0016425071880961095,-222.0,-0.0073766406379797145,-2.0,-0.007905138339920903,0.8268685795253278,0.9488353527771508,0.9648888222376
checkpoint_step_28000,28000,0.803134962805526,1.0,0.803134962805526,252,29962,0.9473850629229116,237.79365079365078,250,1,252,0.964787736832587,0.0,0.6698821485042572,-0.004742427116929071,-0.004980874059975604,0.0001753943713147521,0.0001818288690638159,89.0,0.0029792789475446835,1.0,0.003984063745019917,0.8154888416578109,0.947860187416051,0.9641435457138368
checkpoint_step_29000,29000,0.7915781083953242,1.0,0.7915781083953242,252,29861,0.9441914880161892,236.9920634920635,250,1,252,0.9637233398078676,0.0,0.6705330163240433,-0.0031935749067223407,-0.0033709365195915275,-0.001064397024719388,-0.0011032447698949843,-101.0,-0.0033709365195915275,0.0,0.0,0.8031792419411974,0.9479013469929806,0.9643744730339089
checkpoint_step_30000,30000,0.7780286928799149,1.0,0.7780286928799149,252,29298,0.9263896793777272,232.52380952380952,248,1,252,0.9639973639104498,0.0,0.669242337346077,-0.017801808638462036,-0.018854023642878692,0.0002740241025821488,0.0002843389708053756,-563.0,-0.018854023642878692,0.0,0.0,0.790913921360255,0.939322076772276,0.9641694801836348
