step,avg_clustering,avg_clustering_delta,avg_clustering_rel_change,avg_clustering_rolling_avg,avg_degree,density,density_delta,density_rel_change,density_rolling_avg,largest_component_size,largest_component_size_delta,largest_component_size_rel_change,max_degree,modularity,num_components,num_edges,num_edges_delta,num_edges_rel_change,num_nodes,sae_sparsity,test_acc,test_acc_rolling_avg,train_acc,val_acc
16000,0.002862516960940573,0.002060469765629368,0.002133213389018337,0.0036208420935272445,0.7227652169973089,0.004204873664031621,0.0061334909332110095,0.006496418468673645,0.004935091096079012,0.4629100498862765,0.9161253813129042,0.0036051194939943614,0.4629100498862765,0.0008894686188999103,0.0,71.21195726240661,289.78464910540526,0.009425180341252328,0.4629100498862765,0.017227858231114026,0.0,0.0,0.0,0.0
17000,0.0021777008142124365,0.0024233919301198015,0.0024806147982156667,0.002538790556693603,0.6185316293074832,0.002787571318880213,0.004208315215419229,0.004330957514999097,0.003384731214753247,0.3535533905932738,0.6408699444616557,0.002509376840825177,0.3535533905932738,0.00043761811998844835,0.0,90.7208237238997,111.68122684037559,0.003518408068872417,0.3535533905932738,0.017060296627849157,0.0,0.0,0.0,0.0
18000,0.004887527397358805,0.004977190230814999,0.005035935775064779,0.002301887702452244,3.8745115598531688,0.011506890784906576,0.011381249353953888,0.011552873190172463,0.004504473224531168,1.035098339013534,1.1259916264596033,0.004398404790857825,2.1339098923270954,0.00126958944521364,0.0,616.502056536948,592.847110500314,0.018472757365110955,1.035098339013534,0.014371987979281518,0.0,0.0,0.0,0.0
19000,0.006711277436020407,0.00285897699642432,0.0029703511131880032,0.003973919721196654,3.664468329494581,0.012382267855569652,0.009444943042653167,0.009808693922907437,0.007430293429937286,1.246423454758226,0.8345229603962802,0.003285523466127048,1.4078859531733616,0.001474709404153558,0.0,565.4032536921897,275.6285997497357,0.008786397373474385,1.246423454758226,0.017794024230214752,0.0,0.0,0.0,0.0
20000,0.0032744646478141807,0.005341572705995865,0.005547537140931278,0.004462122093388056,3.1458891181463473,0.011188079791904774,0.0154001118310969,0.01612414316922202,0.008302475707246126,1.5979898086569404,1.1952286093343936,0.0046798560810738625,2.3145502494313845,0.0008024632672959793,0.0,510.72174070482976,473.0527001749986,0.015067844889799512,1.5979898086569404,0.01677925283962299,0.0,0.0,0.0,0.0
21000,0.004993792560434847,0.0030960504650963503,0.0032350900735379283,0.00457928472731875,4.007259557824929,0.014775111997189644,0.018203278507146314,0.01962415765443983,0.009171487745639586,1.3887301496588307,0.9910312089651149,0.0039099989096144545,2.3867192066576632,0.0,0.0,586.8915542317602,589.5627920029262,0.019704619305986076,1.3887301496588307,0.013399019856381126,0.0,0.0,0.0,0.0
22000,0.0033223516636926536,0.007278511280642754,0.007703658471071087,0.0022226350844456555,1.6914456988409423,0.00870252077533015,0.018504645710635273,0.02092021244836544,0.006393907472265756,1.4078859531733605,2.1671244937540095,0.008617855110132223,1.2817398889233107,0.0008916295604665602,0.0,267.0454415584414,529.1599137176911,0.01875831837320468,1.4078859531733605,0.012081263890497166,0.0,0.0,0.0,0.0
23000,0.0031228117638827557,0.0012631236758838718,0.001298473931284885,0.001912518867486433,1.6017021180280724,0.008056922332236392,0.0033067153021717624,0.0034637974626633332,0.006230271100710683,1.5811388300841915,0.5175491695067657,0.0020361802985916244,1.4880476182856908,0.0,0.0,296.8609282379297,132.55942063844424,0.004332928788655984,1.5811388300841915,0.013712148895738506,0.0,0.0,0.0,0.0
24000,0.00485527349057113,0.0022500183627565244,0.0023205276698801377,0.003644851874713879,1.8818059186341787,0.007942748239372606,0.008881142261222724,0.00936880340567138,0.006636041203001944,2.031009601158991,1.302470180629319,0.005139078078696913,1.9820624179302337,0.0,0.0,409.5359743486697,196.13693285195276,0.006487245707607359,2.031009601158991,0.014246330107124169,0.0,0.0,0.0,0.0
25000,0.0037674550356121945,0.0016664404564928053,0.0017162721832353468,0.003837754043665701,1.9006464713082043,0.006694927205534354,0.004627382891254841,0.0048646225962337974,0.006479453245540959,2.100170061141309,0.7559289460184544,0.00297633074639988,2.314550249431379,0.0,0.0,441.1285648360193,125.75820052783834,0.00415066760514529,2.100170061141309,0.0112940591996223,0.0,0.0,0.0,0.0
26000,0.004275200682132818,0.0014474368173038638,0.0014954316172717534,0.00422630746776688,2.0716359110197677,0.008740923332183846,0.006203795712332526,0.0065752792115923294,0.007037872129391383,1.7728105208558398,0.6408699444616557,0.0025319392422965114,1.9594095320493166,0.0,0.0,385.4188815895171,205.50073861528716,0.006726287985921105,1.7728105208558398,0.011321954250045877,0.0,0.0,0.0,0.0
27000,0.003990355977190308,0.00197157520573839,0.002036795566574982,0.003887367818367884,3.2330559969408452,0.011189119026337804,0.010642466518188605,0.011249998325675945,0.0072087073651878174,1.1259916264596046,0.8345229603962802,0.0033251506350587263,2.031009601158991,0.0,0.0,490.4036238505122,196.21125641220777,0.0067031284152081,1.1259916264596046,0.013051270900992996,0.0,0.0,0.0,0.0
28000,0.004321104813923037,0.0023850408362809873,0.0024684793841607327,0.003969265507055609,2.632937541753605,0.009591565887158395,0.007339173856224759,0.007852809645408482,0.008080837485093124,1.6035674514745457,1.1259916264596033,0.004486126726273432,1.959409532049314,0.0,0.0,444.8397584684694,251.2877903349635,0.008498556256905524,1.6035674514745457,0.013544270177208167,0.0,0.0,0.0,0.0
29000,0.005227463402501285,0.0022245367957724233,0.00230833110678947,0.004288108020339614,3.142303469709398,0.011329871161387,0.008449713007109394,0.009053382623678068,0.009465998352461352,2.2677868380553634,1.0690449676496976,0.004277342026981081,2.915475947422653,0.0,0.0,568.8401106010119,255.2306729775468,0.008759862171577513,2.2677868380553634,0.01458477643269893,0.0,0.0,0.0,0.0
30000,0.004643989111370865,0.0017277578199825989,0.0017970736620027418,0.004605324738818739,3.00248544423191,0.011146462447535265,0.012372714229571856,0.013316490403496486,0.009088160288959571,2.065879266282794,1.2464234547582247,0.004960639587393075,3.020761493398645,0.0,0.0,525.1671162591956,288.12249379139325,0.009854552770974691,2.065879266282794,0.015965087721352456,0.0,0.0,0.0,0.0
