checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,256,31533,0.9660845588235294,246.3515625,255,1,256,0.9721976971901208,0.0032822400160838136,0.6972878575325012,0.030882352941176472,0.03302211302211311,0.012991348939295322,0.013543852126276956,1008.0,0.03302211302211311,0.0,0.0,0.06185795253276657,0.9544222712141509,0.9685186307469366
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,256,31798,0.9742034313725491,248.421875,255,1,256,0.9784960307382167,0.0019435915219580637,0.7136920988559723,0.008118872549019662,0.008403894332921213,0.006298333548095836,0.006478449358910732,265.0,0.008403894332920991,0.0,0.0,0.06482465462274177,0.9584967320261438,0.969966692059721
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32025,0.9811580882352942,250.1953125,255,1,256,0.98384396356848,0.0011951912086781405,0.7328643798828125,0.006954656862745101,0.007138813761871754,0.005347932830263358,0.005465461956170259,227.0,0.007138813761871754,0.0,0.0,0.07177647892313142,0.9738153594771243,0.9781792304989393
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,254,30711,0.9558059195169774,241.8188976377953,251,1,254,0.9751097775071575,0.0,0.6986804753541946,-0.025352168718316803,-0.02583902535412519,-0.00873418606132248,-0.00887761310202373,-1314.0,-0.04103044496487118,-2.0,-0.0078125,0.09524442082890543,0.9703891463749401,0.9791499239379514
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,256,30537,0.9355698529411764,238.5703125,253,1,256,0.966102439304214,0.0028406814863727575,0.6875319629907608,-0.020236066575800904,-0.021171731794700888,-0.009007338202943527,-0.009237255548775747,-174.0,-0.005665722379603388,2.0,0.007874015748031482,0.12384874247254694,0.957511286897816,0.9750187267932838
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,254,30250,0.9414584046559398,238.18897637795277,252,1,254,0.9630273438012653,0.0,0.7044393569231033,0.005888551714763324,0.006294080229553467,-0.0030750955029487104,-0.0031829911382517118,-287.0,-0.009398434685791046,-2.0,-0.0078125,0.15758944385405596,0.9442780590380312,0.9680798535375456
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,253,29524,0.9261559696342305,233.3913043478261,249,1,253,0.9591780766991467,0.0,0.6929096281528473,-0.015302435021709249,-0.0162539682539683,-0.0038492671021186364,-0.003997048606039333,-726.0,-0.02400000000000002,-1.0,-0.003937007874015741,0.1834927382217499,0.9343947424104488,0.9627692866015419
checkpoint_step_22000,22000,0.8516206163655685,1.0,0.8516206163655685,254,30694,0.9552768354548566,241.68503937007873,252,1,254,0.9697961596921755,0.0,0.6562569737434387,0.02912086582062612,0.03144272322957331,0.010618082993028799,0.011069980904452326,1170.0,0.03962877658853814,1.0,0.0039525691699604515,0.41471838469713074,0.9409637365816756,0.9640005267308625
checkpoint_step_23000,23000,0.848432518597237,1.0,0.848432518597237,253,30323,0.9512202773072338,239.70750988142294,251,1,253,0.9680160639847109,0.0,0.6598822474479675,-0.004056558147622846,-0.004246473898523173,-0.001780095707464624,-0.0018355359419340855,-371.0,-0.012087052844204083,-1.0,-0.003937007874015741,0.637708111937655,0.944217694132107,0.9656634334586777
checkpoint_step_24000,24000,0.845510095642933,1.0,0.845510095642933,252,29955,0.9471637260481882,237.73809523809524,250,1,252,0.9667009519260268,0.0,0.6631440818309784,-0.004056551259045582,-0.004264576098534256,-0.0013151120586840648,-0.0013585642920744823,-368.0,-0.01213600237443524,-1.0,-0.0039525691699604515,0.8485210768685795,0.9512202796034263,0.9681710585343044
checkpoint_step_25000,25000,0.8372741764080766,1.0,0.8372741764080766,252,29775,0.9414722064124454,236.3095238095238,250,1,252,0.9656342013743668,0.0,0.6682989150285721,-0.00569151963574277,-0.006009013520280493,-0.0010667505516599451,-0.001103495915189212,-180.0,-0.006009013520280382,0.0,0.0,0.8437389302160822,0.9466187365892891,0.9667837390950348
checkpoint_step_26000,26000,0.8285069075451648,1.0,0.8285069075451648,252,29296,0.9263264402706634,232.5079365079365,248,1,252,0.9643639532774826,0.0,0.668189212679863,-0.015145766141782091,-0.016087321578505454,-0.0012702480968842522,-0.00131545474992123,-479.0,-0.016087321578505454,0.0,0.0,0.8370970598653914,0.9383207909104323,0.965566368859292
checkpoint_step_27000,27000,0.8148246546227418,1.0,0.8148246546227418,251,28760,0.9166533864541833,229.16334661354583,246,1,251,0.9621907020558709,0.0,0.6630664616823196,-0.009673053816480093,-0.010442381212452223,-0.002173251221611716,-0.0022535591611712036,-536.0,-0.018296013107591436,-1.0,-0.003968253968253954,0.8268685795253278,0.9281506777124306,0.9640629522359068
checkpoint_step_28000,28000,0.803134962805526,1.0,0.803134962805526,250,28753,0.9237911646586345,230.024,246,1,250,0.9588950186403279,0.0,0.6637912541627884,0.007137778204451273,0.007786779943138367,-0.0032956834155429826,-0.0034251873443603698,-7.0,-0.00024339360222536133,-1.0,-0.003984063745019917,0.8154888416578109,0.922256997127827,0.9618165579912272
checkpoint_step_29000,29000,0.7915781083953242,1.0,0.7915781083953242,250,28688,0.9217028112449799,229.504,245,1,250,0.96061202696952,0.0,0.6689115017652512,-0.0020883534136546533,-0.0022606336730081056,0.0017170083291920823,0.0017906113764432074,-65.0,-0.0022606336730079946,0.0,0.0,0.8031792419411974,0.9207157874525992,0.9605659158885729
checkpoint_step_30000,30000,0.7780286928799149,1.0,0.7780286928799149,251,28804,0.9180557768924302,229.51394422310756,246,1,251,0.9578455198168847,0.0,0.6692850887775421,-0.0036470343525496496,-0.00395684412378372,-0.002766507152635267,-0.0028799422399101715,116.0,0.004043502509760266,1.0,0.0040000000000000036,0.790913921360255,0.9211832509320148,0.9591175218089107
