checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_11000,11000,0.05526036131774708,1.0,0.05526036131774708,251,28716,0.9152509960159363,228.81274900398407,247,1,251,0.9519859956923984,0.0,0.6334744095802307,0.05912248195971137,0.06905795215206267,0.021924027356157172,0.023572652256038884,2069.0,0.07764476301272194,1.0,0.0040000000000000036,0.04914984059511159,0.8705085938192738,0.9378565867018561
checkpoint_step_12000,12000,0.06057385759829968,1.0,0.06057385759829968,251,29643,0.944796812749004,236.199203187251,248,1,251,0.9677770220407952,0.0,0.664406344294548,0.029545816733067665,0.03228165482657741,0.015791026348396797,0.016587456559076452,927.0,0.03228165482657741,0.0,0.0,0.054773290825363086,0.9053921076070551,0.949941662023145
checkpoint_step_13000,13000,0.06323060573857599,1.0,0.06323060573857599,254,30974,0.9639911611839034,243.88976377952756,252,1,254,0.9774237154046813,0.0,0.7021138370037079,0.019194348434899422,0.020315847995984626,0.009646693363886127,0.009967888412502068,1331.0,0.0449009884289715,3.0,0.01195219123505975,0.05968827488487425,0.9413463233162812,0.9657289110459583
checkpoint_step_14000,14000,0.057385759829968117,1.0,0.057385759829968117,256,30783,0.9431066176470588,240.4921875,253,1,256,0.9658270963084831,0.0026161953099446,0.6792400032281876,-0.020884543536844546,-0.021664662890887643,-0.011596619096198246,-0.011864474857147256,-191.0,-0.006166462194098221,2.0,0.007874015748031482,0.0603967410556146,0.9506315305266554,0.9703426112513199
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,256,31008,0.95,242.25,253,1,256,0.9709565344595453,0.002929682490901002,0.6941094249486923,0.006893382352941124,0.007309229119968785,0.00512943815106226,0.0053109279814862465,225.0,0.007309229119968785,0.0,0.0,0.06185795253276657,0.9523659262769874,0.9714024487242366
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,256,31860,0.9761029411764706,248.90625,255,1,256,0.9811161686878154,0.0016670242009913531,0.7309091538190842,0.026102941176470607,0.027476780185758498,0.010159634228270042,0.010463531443171359,852.0,0.027476780185758498,0.0,0.0,0.06482465462274177,0.9564031862745098,0.9726332664852814
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,255,32017,0.988636714528331,251.1137254901961,254,1,255,0.9898678323972175,0.0,0.7504118531942368,0.012533773351860455,0.01284062656009799,0.008751663709402169,0.008920109553496536,157.0,0.004927809165097274,-1.0,-0.00390625,0.07177647892313142,0.9715798852349339,0.9806468451815261
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,255,30945,0.9555349698934692,242.7058823529412,252,1,255,0.9749567142465507,0.0,0.6987024545669556,-0.03310174463486182,-0.033482212574569736,-0.014911118150666813,-0.015063746555492918,-1072.0,-0.033482212574569736,0.0,0.0,0.09524442082890543,0.9734248751994237,0.9819802384438612
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,255,30417,0.9392311255210746,238.56470588235294,250,1,255,0.9680545558329994,0.0,0.6985423713922501,-0.016303844372394627,-0.01706253029568594,-0.006902158413551351,-0.007079451131207781,-528.0,-0.01706253029568594,0.0,0.0,0.12384874247254694,0.9611342699809583,0.977626367492256
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,252,29535,0.9338835135647885,234.4047619047619,248,1,252,0.9666314179495482,0.0,0.6993341147899628,-0.00534761195628608,-0.005693605983638217,-0.0014231378834511643,-0.0014701009099911122,-882.0,-0.028996942499260325,-3.0,-0.0117647058823529,0.15758944385405596,0.9428832029931108,0.9698808960096995
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,251,28986,0.9238565737051793,230.9641434262948,246,1,251,0.9627535514637433,0.0,0.6937829405069351,-0.01002693985960923,-0.01073682072117832,-0.003877866485804904,-0.004011732304367688,-549.0,-0.01858811579481967,-1.0,-0.003968253968253954,0.1834927382217499,0.932323737597014,0.965813175082097
checkpoint_step_22000,22000,0.8516206163655685,1.0,0.8516206163655685,256,30610,0.9378063725490197,239.140625,253,1,256,0.9654563547579897,0.0007065183979570051,0.6550446897745132,0.0139497988438404,0.01509952869404163,0.0027028032942464364,0.0028073677735460656,1624.0,0.05602704754019183,5.0,0.019920318725099584,0.41471838469713074,0.9318488199396624,0.9649471080570938
checkpoint_step_23000,23000,0.848432518597237,1.0,0.848432518597237,255,30348,0.9371005094951367,238.0235294117647,252,1,255,0.9657212915765246,0.0,0.6583849191665649,-0.0007058630538829824,-0.000752674618710869,0.0002649368185348999,0.0002744161527645783,-262.0,-0.0085592943482522,-1.0,-0.00390625,0.637708111937655,0.9329211519164452,0.9646437325994192
checkpoint_step_24000,24000,0.845510095642933,1.0,0.845510095642933,255,30502,0.941855797437085,239.2313725490196,253,1,255,0.9619374656918459,0.0,0.669654980301857,0.00475528794194835,0.005074469487280853,-0.0037838258846787376,-0.00391813447387257,154.0,0.005074469487280853,0.0,0.0,0.8485210768685795,0.9389208931604139,0.9643717040087867
checkpoint_step_25000,25000,0.8372741764080766,1.0,0.8372741764080766,255,30358,0.937409294426432,238.10196078431372,252,1,255,0.9636439699712664,0.0,0.6813316345214844,-0.00444650301065308,-0.004721001901514699,0.0017065042794205398,0.0017740282921543393,-144.0,-0.004721001901514699,0.0,0.0,0.8437389302160822,0.938788533786218,0.9637675757465457
checkpoint_step_26000,26000,0.8285069075451648,1.0,0.8285069075451648,254,30221,0.9405558494911456,237.96062992125985,252,1,254,0.9614122858524519,0.0,0.6806430220603943,0.0031465550647136187,0.003356650167031683,-0.002231684118814581,-0.002315880333772169,-137.0,-0.0045128137558468895,-1.0,-0.0039215686274509665,0.8370970598653914,0.9399403137848875,0.962331240505188
checkpoint_step_27000,27000,0.8148246546227418,1.0,0.8148246546227418,253,29945,0.9393625697973524,236.7193675889328,251,1,253,0.9611181133075336,0.0,0.6883217394351959,-0.0011932796937931256,-0.0012686962655527045,-0.0002941725449182586,-0.0003059795981881219,-276.0,-0.009132722279209804,-1.0,-0.003937007874015741,0.8268685795253278,0.9391092379049767,0.9620581230437507
checkpoint_step_28000,28000,0.803134962805526,1.0,0.803134962805526,254,29684,0.9238430176465096,233.73228346456693,250,1,254,0.959813075276113,0.0,0.6917174756526947,-0.015519552150842886,-0.016521365285175116,-0.001305038031420569,-0.001357833145948617,-261.0,-0.00871597929537482,1.0,0.0039525691699604515,0.8154888416578109,0.9345871456450027,0.9607811581453661
checkpoint_step_29000,29000,0.7915781083953242,1.0,0.7915781083953242,254,29694,0.9241542435654041,233.81102362204723,251,1,254,0.9559165496085201,0.0,0.6922153532505035,0.0003112259188945421,0.00033688182185698246,-0.0038965256675929094,-0.004059671375566509,10.0,0.00033688182185698246,0.0,0.0,0.8031792419411974,0.9291199436697554,0.9589492460640555
checkpoint_step_30000,30000,0.7780286928799149,1.0,0.7780286928799149,254,29605,0.9213843328872429,233.11023622047244,250,1,254,0.9580995270971574,0.0,0.6944980025291443,-0.002769910678161236,-0.0029972384993600665,0.002182977488637272,0.002283648598333521,-89.0,-0.0029972384993601775,0.0,0.0,0.790913921360255,0.9231271980330522,0.9579430506605968
