checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_01000,1000,0.06309776833156217,1.0,0.06309776833156217,256,32089,0.9831188725490196,250.6953125,255,1,256,0.9857438260729069,0.0005028523422677622,0.7602358907461166,,,,,,,,,0.06309776833156217,0.9831188725490196,0.9857438260729069
checkpoint_step_02000,2000,0.07877258235919235,1.0,0.07877258235919235,256,31585,0.9676776960784313,246.7578125,255,1,256,0.9738725738899856,0.000623714206097896,0.7328247874975204,-0.015441176470588291,-0.015706316806382348,-0.011871252182921288,-0.012042938407451187,-504.0,-0.015706316806382237,0.0,0.0,0.07093517534537726,0.9753982843137254,0.9798081999814463
checkpoint_step_03000,3000,0.08607863974495218,1.0,0.08607863974495218,255,30701,0.9480006175698625,240.7921568627451,253,1,255,0.966533907135568,0.0,0.7071659415960312,-0.019677078508568813,-0.020334330933027944,-0.007338666754417633,-0.007535551314587718,-884.0,-0.027987968972613575,-1.0,-0.00390625,0.07598299681190224,0.9662657287324379,0.9753834356994867
checkpoint_step_04000,4000,0.02404357066950053,0.9723551302498671,0.02404357066950053,256,31239,0.9570772058823529,244.0546875,254,1,256,0.9721611315429353,0.002943021992464017,0.679619625210762,0.009076588312490363,0.009574454008012712,0.005627224407367293,0.005822066216015331,538.0,0.017523859157682065,1.0,0.0039215686274509665,0.06296493092454836,0.9575851731768822,0.970855870856163
checkpoint_step_05000,5000,0.04808714133900106,1.0,0.04808714133900106,253,29563,0.9273793839011231,233.699604743083,250,1,253,0.965829683345176,0.0,0.6857280135154724,-0.029697821981229833,-0.03102970355860757,-0.006331448197759215,-0.006512755954057203,-1676.0,-0.05365088511155924,-3.0,-0.01171875,0.05273645058448459,0.9441524024511128,0.9681749073412265
checkpoint_step_06000,6000,0.055393198724760895,1.0,0.055393198724760895,249,28720,0.9301723021116725,230.68273092369478,244,1,249,0.9663844141467263,0.0,0.681388720870018,0.002792918210549389,0.0030116242166184914,0.0005547308015502184,0.0005743567536968808,-843.0,-0.028515373947163636,-4.0,-0.015810276679841917,0.04250797024442083,0.9382096306317163,0.9681250763449459
checkpoint_step_07000,7000,0.05804994686503719,1.0,0.05804994686503719,252,29663,0.9379308164168721,235.4206349206349,249,1,252,0.9649584765710604,0.0,0.6865631639957428,0.007758514305199693,0.0083409431646011,-0.001425937575665892,-0.001475538672594312,943.0,0.03283426183844007,3.0,0.012048192771084265,0.05384342897626639,0.9318275008098893,0.965724191354321
checkpoint_step_08000,8000,0.06269925611052073,1.0,0.06269925611052073,254,30096,0.9366655255049641,236.9763779527559,250,1,254,0.9679292219989221,0.0,0.695436418056488,-0.001265290911908079,-0.001349023712369113,0.0029707454278616874,0.003078625142936886,433.0,0.014597309779860401,2.0,0.007936507936507908,0.05871413390010627,0.934922881344503,0.9664240375722363
checkpoint_step_09000,9000,0.04370350690754517,1.0,0.04370350690754517,252,26090,0.8249541516473787,207.06349206349208,242,1,252,0.9300230026496525,0.0,0.6171458065509796,-0.11171137385758534,-0.1192649572507335,-0.03790621934926952,-0.039162180960904736,-4006.0,-0.13310738968633706,-2.0,-0.007874015748031482,0.05481756996103435,0.8998501645230718,0.9543035670732115
checkpoint_step_10000,10000,0.04848565356004251,1.0,0.04848565356004251,253,25896,0.8123470732166385,204.71146245059288,244,1,253,0.9216695578869667,0.0,0.5993745774030685,-0.01260707843074027,-0.015282156475683872,-0.008353444762685847,-0.008981976509061296,-194.0,-0.007435799156765066,1.0,0.003968253968253954,0.0516294721927028,0.8579889167896605,0.9398739275118472
checkpoint_step_11000,11000,0.05526036131774708,1.0,0.05526036131774708,252,27309,0.8634983874027699,216.73809523809524,243,1,252,0.9385829016854741,0.0,0.6474609375,0.05115131418613139,0.06296731516935039,0.016913343798507396,0.018350767532436585,1413.0,0.05456441149212243,-1.0,-0.0039525691699604515,0.04914984059511159,0.8335998707555957,0.9300918207406977
checkpoint_step_12000,12000,0.06057385759829968,1.0,0.06057385759829968,254,29335,0.9129812330770907,230.98425196850394,249,1,254,0.9550023418662454,0.0,0.6674458682537079,0.04948284567432082,0.057305081742138775,0.01641944018077135,0.017493862450813857,2026.0,0.07418799663114717,2.0,0.007936507936507908,0.054773290825363086,0.8629422312321663,0.9384182671462288
checkpoint_step_13000,13000,0.06323060573857599,1.0,0.06323060573857599,254,30801,0.9586069527870281,242.5275590551181,252,1,254,0.9696100594291299,0.0,0.7061775475740433,0.04562571970993745,0.04997443327083695,0.014607717562884481,0.015296001823763561,1466.0,0.04997443327083695,0.0,0.0,0.05968827488487425,0.9116955244222962,0.9543984343269498
checkpoint_step_14000,14000,0.057385759829968117,1.0,0.057385759829968117,256,30551,0.935998774509804,238.6796875,253,1,256,0.9639442752904441,0.0016921212164979697,0.6925959140062332,-0.022608178277224167,-0.023584408825216396,-0.005665784138685792,-0.005843363611575558,-250.0,-0.008116619590272989,2.0,0.007874015748031482,0.0603967410556146,0.9358623201246409,0.9628522255286066
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,256,31481,0.9644914215686274,245.9453125,254,1,256,0.9775914420431565,0.0019342155506059501,0.7161577194929123,0.028492647058823484,0.030440902098130884,0.01364716675271238,0.014157630376092412,930.0,0.030440902098130884,0.0,0.0,0.06185795253276657,0.9530323829551532,0.9703819255875769
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,256,31775,0.9734987745098039,248.2421875,255,1,256,0.9827769569011634,0.0023435839308145255,0.7305405735969543,0.009007352941176494,0.009338966360662004,0.00518551485800689,0.005304378327176451,294.0,0.009338966360662004,0.0,0.0,0.06482465462274177,0.9579963235294118,0.974770891411588
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32148,0.9849264705882353,251.15625,255,1,256,0.9868765515226902,0.0010848709615339219,0.7491485327482224,0.011427696078431415,0.011738788355625474,0.004099594621526759,0.0041714395038863206,373.0,0.011738788355625474,0.0,0.0,0.07177647892313142,0.9743055555555555,0.9824149834890034
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,255,31314,0.9669291338582677,245.6,254,1,255,0.9736568971284975,0.0,0.6745880395174026,-0.017997336729967617,-0.018272771894554674,-0.013219654394192704,-0.013395448877365213,-834.0,-0.025942515864128435,-1.0,-0.00390625,0.09524442082890543,0.9751181263187689,0.9811034685174503
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,255,30795,0.9509031959240389,241.52941176470588,253,1,255,0.9678961214346846,0.0,0.6709100157022476,-0.016025937934228796,-0.01657405633263076,-0.005760775693812836,-0.005916638305343946,-519.0,-0.01657405633263076,0.0,0.0,0.12384874247254694,0.9675862667901806,0.976143190028624
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,255,29720,0.9177088158097885,233.09803921568627,250,1,255,0.964204070135457,0.0,0.6668175011873245,-0.033194380114250466,-0.034908264328624816,-0.003692051299227672,-0.003814511926915287,-1075.0,-0.034908264328624816,0.0,0.0,0.15758944385405596,0.9451803818640316,0.9685856962328797
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,254,30022,0.9343624537051446,236.39370078740157,251,1,254,0.9595583925965071,0.0,0.6838798522949219,0.01665363789535612,0.0181469738641018,-0.004645677538949844,-0.004818147612981161,302.0,0.01016150740242261,-1.0,-0.0039215686274509665,0.1834927382217499,0.9343248218129907,0.9638861947222163
