checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,255,31301,0.9665277134475837,245.49803921568628,254,1,255,0.9745980687602294,0.0,0.7120704650878906,0.03896865832947349,0.04201205100036609,0.013233133051423152,0.013764942489468357,1262.0,0.04201205100036609,0.0,0.0,0.06185795253276657,0.9432417495127687,0.9662716558971821
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,256,31904,0.9774509803921568,249.25,255,1,256,0.9816792060291304,0.0013081963325534988,0.7246187180280685,0.010923266944573129,0.011301555860835144,0.007081137268901028,0.007265700082813353,603.0,0.019264560237692185,1.0,0.0039215686274509665,0.06482465462274177,0.9571792496526169,0.9725474034993887
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32114,0.9838848039215686,250.890625,255,1,256,0.9858933665579002,0.0006838783056386891,0.7361909300088882,0.006433823529411797,0.006582246740220787,0.0042141605287697725,0.0042928081830477804,210.0,0.006582246740220565,0.0,0.0,0.07177647892313142,0.9759544992537698,0.9807235471157533
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,253,30097,0.9441307484785746,237.92094861660078,250,1,253,0.9648871408914876,0.0,0.6736807972192764,-0.03975405544299404,-0.04040519305160761,-0.021006225666412526,-0.021306792782015194,-2017.0,-0.06280749828735133,-3.0,-0.01171875,0.09524442082890543,0.9684888442641001,0.9774865711595061
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,253,29392,0.9220151828847482,232.34782608695653,251,1,253,0.9502618645282246,0.0,0.6509227156639099,-0.022115565593826436,-0.023424261554307657,-0.014625276363263051,-0.015157499507922112,-705.0,-0.023424261554307768,0.0,0.0,0.12384874247254694,0.9500102450949637,0.9670141239925375
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,252,28974,0.9161449440333902,229.95238095238096,247,1,252,0.9572290345672219,0.0,0.6657421439886093,-0.005870238851357956,-0.006366748574564096,0.006967170038997272,0.0073318421995776095,-418.0,-0.014221556886227504,-1.0,-0.0039525691699604515,0.15758944385405596,0.9274302917989043,0.9574593466623114
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,253,28546,0.8954765041721563,225.6600790513834,248,1,253,0.9458907373376895,0.0,0.6680716127157211,-0.0206684398612339,-0.02256022913824063,-0.01133829722953239,-0.011844915709915305,-428.0,-0.01477186443017875,1.0,0.003968253968253954,0.1834927382217499,0.9112122103634315,0.9511272121443787
checkpoint_step_22000,22000,0.8516206163655685,1.0,0.8516206163655685,252,30208,0.95516347309176,239.74603174603175,250,1,252,0.9739329423587374,0.0,0.6647946536540985,0.05968696891960368,0.06665386377142601,0.028042205021047928,0.029646346997725948,1662.0,0.05822181741750154,-1.0,-0.0039525691699604515,0.41471838469713074,0.9222616404324354,0.9590175714212162
checkpoint_step_23000,23000,0.848432518597237,1.0,0.848432518597237,251,30082,0.9587888446215139,239.69721115537848,249,1,251,0.9718970852213462,0.0,0.6664798408746719,0.0036253715297539513,0.0037955508474576405,-0.002035857137391184,-0.0020903463152818214,-126.0,-0.0041710805084745894,-1.0,-0.003968253968253954,0.637708111937655,0.9364762739618101,0.9639069216392576
checkpoint_step_24000,24000,0.845510095642933,1.0,0.845510095642933,249,29642,0.960033683119575,238.08835341365463,248,1,249,0.9704187840132651,0.0,0.6663642078638077,0.0012448384980611182,0.0012983447868049058,-0.001478301208081123,-0.0015210470640978357,-440.0,-0.014626687055381948,-2.0,-0.007968127490039834,0.8485210768685795,0.9579953336109496,0.9720829371977828
checkpoint_step_25000,25000,0.8372741764080766,1.0,0.8372741764080766,248,29285,0.9561512341648165,236.16935483870967,246,1,248,0.9719623928588991,0.0,0.673265129327774,-0.003882448954758533,-0.0040440757684071515,0.0015436088456339814,0.0015906625789436912,-357.0,-0.012043721746170966,-1.0,-0.004016064257028162,0.8437389302160822,0.9583245873019686,0.9714260873645034
checkpoint_step_26000,26000,0.8285069075451648,1.0,0.8285069075451648,248,29190,0.9530494971921117,235.40322580645162,246,1,248,0.9690055230433335,0.0,0.6735309660434723,-0.0031017369727047717,-0.003243981560525966,-0.0029568698155655326,-0.003042164838156225,-95.0,-0.003243981560525855,0.0,0.0,0.8370970598653914,0.9564114714921678,0.9704622333051659
checkpoint_step_27000,27000,0.8148246546227418,1.0,0.8148246546227418,249,28729,0.9304637906464568,230.7550200803213,245,1,249,0.9679623617767822,0.0,0.6719298511743546,-0.02258570654565495,-0.023698356289151068,-0.0010431612665513512,-0.0010765276788878841,-461.0,-0.015793079821856848,1.0,0.0040322580645162365,0.8268685795253278,0.9465548406677949,0.9696434258930049
checkpoint_step_28000,28000,0.803134962805526,1.0,0.803134962805526,250,28788,0.9249156626506024,230.304,247,1,250,0.9640319958184429,0.0,0.6694286018610001,-0.005548127995854357,-0.005962755403947195,-0.003930365958339288,-0.00406045329192839,59.0,0.002053673987956417,1.0,0.004016064257028162,0.8154888416578109,0.9361429834963904,0.9669999602128528
checkpoint_step_29000,29000,0.7915781083953242,1.0,0.7915781083953242,250,28784,0.9247871485943775,230.272,246,1,250,0.960568587474705,0.0,0.6638142764568329,-0.0001285140562249376,-0.00013894678338199906,-0.003463408343737928,-0.0035926280027641644,-4.0,-0.00013894678338199906,0.0,0.0,0.8031792419411974,0.9267222006304788,0.9641876483566434
checkpoint_step_30000,30000,0.7780286928799149,1.0,0.7780286928799149,250,28471,0.9147309236947792,227.768,244,1,250,0.9604908339806949,0.0,0.6622605174779892,-0.010056224899598343,-0.010874096720400184,-7.775349401006881e-05,-8.094528076796337e-05,-313.0,-0.010874096720400184,0.0,0.0,0.790913921360255,0.9214779116465864,0.9616971390912809
