checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_11000,11000,0.05526036131774708,1.0,0.05526036131774708,252,27892,0.88193258711187,221.36507936507937,243,1,252,0.9541785174107946,0.0,0.647811233997345,0.017932587111869958,0.020755309157256985,0.01323539796871731,0.014066097828065338,784.0,0.028921351630514902,1.0,0.003984063745019917,0.04914984059511159,0.8718731113666073,0.9449628747464361
checkpoint_step_12000,12000,0.06057385759829968,1.0,0.06057385759829968,253,30336,0.9516280820628646,239.8102766798419,251,1,253,0.9677010408500625,0.0,0.6752599477767944,0.0696954949509947,0.07902587563889862,0.013522523439267853,0.014171900951995609,2444.0,0.08762369138104109,1.0,0.003968253968253954,0.054773290825363086,0.8991868897249115,0.9542742259009782
checkpoint_step_13000,13000,0.06323060573857599,1.0,0.06323060573857599,252,30563,0.9663884145955859,242.56349206349208,251,1,252,0.9738567330736753,0.0,0.690452441573143,0.014760332532721243,0.015510610511540346,0.006155692223612785,0.006361150772562274,227.0,0.007482858649789037,-1.0,-0.0039525691699604515,0.05968827488487425,0.9333163612567735,0.9652454304448441
checkpoint_step_14000,14000,0.057385759829968117,1.0,0.057385759829968117,256,30871,0.9458026960784314,241.1796875,254,1,256,0.9628828391396089,0.0015458123151348485,0.6778251379728317,-0.020585718517154517,-0.021301702510340248,-0.010973893934066337,-0.011268489051187935,308.0,0.010077544743644307,4.0,0.015873015873015817,0.0603967410556146,0.9546063975789606,0.9681468710211156
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,256,31530,0.9659926470588235,246.328125,255,1,256,0.9741910589167995,0.0024703060294852157,0.7067919820547104,0.020189950980392113,0.021346895144310096,0.011308219777190542,0.011744128483269112,659.0,0.021346895144310096,0.0,0.0,0.06185795253276657,0.959394585910947,0.9703102103766946
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,255,31807,0.9821522309711286,249.46666666666667,254,1,255,0.9846777975599135,0.0,0.7457175403833389,0.016159583912305098,0.016728475068114035,0.010486738643114002,0.010764560552191993,277.0,0.008785283856644455,-1.0,-0.00390625,0.06482465462274177,0.9646491913694611,0.9739172318721073
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32100,0.9834558823529411,250.78125,255,1,256,0.9873888023575773,0.0005708958273790317,0.7571949064731598,0.0013036513818125428,0.001327341465715115,0.0027110047976638407,0.0027531897280326234,293.0,0.009211808721350634,1.0,0.0039215686274509665,0.07177647892313142,0.9772002534609644,0.9820858862780968
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,256,31869,0.9763786764705882,248.9765625,255,1,256,0.9807673429200712,0.0023209781233938147,0.7146209180355072,-0.007077205882352944,-0.007196261682242966,-0.006621459437506139,-0.006706030513710659,-231.0,-0.007196261682242966,0.0,0.0,0.09524442082890543,0.980662263264886,0.984277980945854
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,256,31225,0.9566482843137255,243.9453125,254,1,256,0.9703505886078372,0.0035080492560769466,0.6945070773363113,-0.019730392156862675,-0.02020772537575688,-0.010416754312233989,-0.010621024840835158,-644.0,-0.02020772537575699,0.0,0.0,0.12384874247254694,0.9721609477124183,0.9795022446284952
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,254,29440,0.9162491052254832,231.81102362204723,248,1,254,0.9632427254444891,0.0,0.6816821843385696,-0.04039917908824231,-0.04222991850889446,-0.007107863163348105,-0.00732504647989729,-1785.0,-0.05716573258606883,-2.0,-0.0078125,0.15758944385405596,0.9497586886699323,0.9714535523241324
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,255,30009,0.9266327003242242,235.36470588235295,252,1,255,0.9569245156653928,0.0,0.6865556687116623,0.010383595098740983,0.011332720588235201,-0.006318209779096251,-0.006559312219234004,569.0,0.019327445652173925,1.0,0.003937007874015741,0.1834927382217499,0.9331766966211443,0.9635059432392397
checkpoint_step_22000,22000,0.8516206163655685,1.0,0.8516206163655685,255,30376,0.9379651073027636,238.24313725490197,250,1,255,0.9755684187949946,0.0,0.6861524879932404,0.011332406978539433,0.012229664434003196,0.018643903129601735,0.01948314921855432,367.0,0.012229664434003196,0.0,0.0,0.41471838469713074,0.9269489709508237,0.9652452199682923
checkpoint_step_23000,23000,0.848432518597237,1.0,0.848432518597237,255,30396,0.9385826771653544,238.4,250,1,255,0.9754803682467621,0.0,0.6970270127058029,0.0006175698625907611,0.0006584145377930284,-8.805054823246561e-05,-9.025563613596077e-05,20.0,0.0006584145377930284,0.0,0.0,0.637708111937655,0.9343934949307807,0.9693244342357166
checkpoint_step_24000,24000,0.845510095642933,1.0,0.845510095642933,253,30344,0.9518790388355606,239.87351778656125,249,1,253,0.9775375745237906,0.0,0.7031661719083786,0.013296361670206203,0.014166425605001587,0.002057206277028545,0.0021089161237821674,-52.0,-0.0017107514146598168,-2.0,-0.007843137254901933,0.8485210768685795,0.9428089411012263,0.9761954538551825
checkpoint_step_25000,25000,0.8372741764080766,1.0,0.8372741764080766,252,29946,0.9468791500664011,237.66666666666666,248,1,252,0.9752201491876286,0.0,0.6995282620191574,-0.004999888769159466,-0.005252651403350406,-0.0023174253361620822,-0.0023706764799205082,-398.0,-0.013116266807276511,-1.0,-0.0039525691699604515,0.8437389302160822,0.9457802886891052,0.9760793639860603
checkpoint_step_26000,26000,0.8285069075451648,1.0,0.8285069075451648,252,29691,0.9388161639157655,235.64285714285714,249,1,252,0.9748077029328461,0.0,0.697418600320816,-0.00806298615063561,-0.008515327589661448,-0.00041244625478242813,-0.000422926305538307,-255.0,-0.008515327589661337,0.0,0.0,0.8370970598653914,0.945858117605909,0.9758551422147551
checkpoint_step_27000,27000,0.8148246546227418,1.0,0.8148246546227418,251,29677,0.9458804780876494,236.47011952191235,248,1,251,0.9740894712956804,0.0,0.7015741318464279,0.007064314171883912,0.007524704455895703,-0.0007182316371657782,-0.0007367931490538382,-14.0,-0.00047152335724631733,-1.0,-0.003968253968253954,0.8268685795253278,0.9438585973566053,0.9747057744720516
checkpoint_step_28000,28000,0.803134962805526,1.0,0.803134962805526,249,29188,0.9453297059204561,234.4417670682731,245,1,249,0.9718586645602659,0.0,0.7004776000976562,-0.0005507721671933474,-0.0005822851617647284,-0.0022308067354144256,-0.0022901456192182534,-489.0,-0.016477406745964873,-2.0,-0.007968127490039834,0.8154888416578109,0.9433421159746237,0.9735852795962642
checkpoint_step_29000,29000,0.7915781083953242,1.0,0.7915781083953242,247,28670,0.9436819064546921,232.14574898785426,243,1,247,0.9731838481233088,0.0,0.7054318338632584,-0.0016477994657639883,-0.0017430949809829066,0.0013251835630428976,0.0013635558454814234,-518.0,-0.017747019323009483,-2.0,-0.008032128514056214,0.8031792419411974,0.9449640301542659,0.9730439946597517
checkpoint_step_30000,30000,0.7780286928799149,1.0,0.7780286928799149,248,28839,0.9415893953245397,232.57258064516128,244,1,248,0.9719504069607958,0.0,0.7105661630630493,-0.002092511130152408,-0.0022173903259560257,-0.0012334411625130048,-0.0012674287236595916,169.0,0.005894663411231349,1.0,0.004048582995951344,0.790913921360255,0.9435336692332292,0.9723309732147901
