checkpoint,step,test_acc,train_acc,val_acc,num_nodes,num_edges,density,avg_degree,max_degree,num_components,largest_component_size,avg_clustering,modularity,sae_sparsity,density_delta,density_rel_change,avg_clustering_delta,avg_clustering_rel_change,num_edges_delta,num_edges_rel_change,largest_component_size_delta,largest_component_size_rel_change,test_acc_rolling_avg,density_rolling_avg,avg_clustering_rolling_avg
checkpoint_step_11000,11000,0.05526036131774708,1.0,0.05526036131774708,251,28715,0.9152191235059761,228.80478087649402,249,1,251,0.9472137867810045,0.0,0.6584196388721466,0.009933074660208319,0.010972305022123097,0.00021572749876208608,0.0002278014159031727,1656.0,0.06119960087216825,6.0,0.02448979591836742,0.04914984059511159,0.8873321168321029,0.943411658953154
checkpoint_step_12000,12000,0.06057385759829968,1.0,0.06057385759829968,254,30187,0.9394976813669043,237.69291338582678,251,1,254,0.9619483218235211,0.0,0.6782338321208954,0.02427855786092814,0.026527590210225327,0.014734535042516539,0.015555659396164545,1472.0,0.05126240640780089,3.0,0.01195219123505975,0.054773290825363086,0.9200009512395494,0.9520533892955894
checkpoint_step_13000,13000,0.06323060573857599,1.0,0.06323060573857599,254,31089,0.9675702592511904,244.79527559055117,253,1,254,0.973387809631416,0.0,0.7010662406682968,0.028072577884286187,0.029880412097923026,0.011439487807894944,0.011891998300084916,902.0,0.029880412097923026,0.0,0.0,0.05968827488487425,0.9407623547080236,0.9608499727453138
checkpoint_step_14000,14000,0.057385759829968117,1.0,0.057385759829968117,255,31121,0.9609695846842674,244.08627450980393,254,1,255,0.9704620527261268,0.0,0.7005742788314819,-0.006600674566923037,-0.006821907250468162,-0.0029257569052891785,-0.00300574640070439,32.0,0.0010293029688956956,1.0,0.003937007874015741,0.0603967410556146,0.9560125084341208,0.9685993947270214
checkpoint_step_15000,15000,0.06495749202975558,1.0,0.06495749202975558,256,31749,0.9727022058823529,248.0390625,255,1,256,0.9782920497126057,0.001415044208020994,0.7252695858478546,0.011732621198085491,0.012209149368593408,0.007829996986478904,0.008068318554531384,628.0,0.020179300151023316,1.0,0.0039215686274509665,0.06185795253276657,0.9670806832726035,0.9740473040233829
checkpoint_step_16000,16000,0.07213071200850159,1.0,0.07213071200850159,256,32117,0.9839767156862745,250.9140625,255,1,256,0.986154349171731,0.001445086270374355,0.7539032250642776,0.01127450980392164,0.01159091624933084,0.0078622994591252,0.008036761068880072,368.0,0.011590916249330618,0.0,0.0,0.06482465462274177,0.9725495020842981,0.9783028172034879
checkpoint_step_17000,17000,0.07824123273113709,1.0,0.07824123273113709,256,32273,0.9887561274509804,252.1328125,255,1,256,0.9899351287127935,0.0003670200121918028,0.7675059139728546,0.004779411764705865,0.004857240713640687,0.0037807795410625955,0.0038338618536115643,156.0,0.004857240713640687,0.0,0.0,0.07177647892313142,0.9818116830065359,0.9847938425323767
checkpoint_step_18000,18000,0.13536131774707758,1.0,0.13536131774707758,256,31256,0.9575980392156863,244.1875,255,1,256,0.969655763358752,0.0025220377692504233,0.703232079744339,-0.03115808823529409,-0.03151240975428371,-0.020279365354041512,-0.02048554977578243,-1017.0,-0.03151240975428382,0.0,0.0,0.09524442082890543,0.9767769607843139,0.9819150804144255
checkpoint_step_19000,19000,0.15794367693942615,1.0,0.15794367693942615,255,30570,0.9439555349698935,239.76470588235293,252,1,255,0.9669294384984473,0.0,0.6936077177524567,-0.01364250424579283,-0.01424658748984764,-0.002726324860304774,-0.002811641990206004,-686.0,-0.021947786025083182,-1.0,-0.00390625,0.12384874247254694,0.9634365672121867,0.9755067768566642
checkpoint_step_20000,20000,0.17946333687566418,1.0,0.17946333687566418,255,29791,0.9199011888219855,233.65490196078431,249,1,255,0.9607566078537279,0.0,0.6822166442871094,-0.024054346147908023,-0.0254824991822048,-0.006172830644719407,-0.006383951505608554,-779.0,-0.0254824991822048,0.0,0.0,0.15758944385405596,0.9404849210025218,0.9657806032369757
checkpoint_step_21000,21000,0.2130712008501594,1.0,0.2130712008501594,253,29733,0.932712215320911,235.04347826086956,250,1,253,0.9556271365049028,0.0,0.6838143467903137,0.012811026498925515,0.013926524560024856,-0.005129471348825021,-0.00533899148535022,-58.0,-0.0019468967137725723,-2.0,-0.007843137254901933,0.1834927382217499,0.9321896463709299,0.9611043942856927
checkpoint_step_22000,22000,0.8516206163655685,1.0,0.8516206163655685,255,31347,0.9679481241315424,245.85882352941175,254,1,255,0.9749151927707849,0.0,0.6698279529809952,0.03523590881063143,0.0377779000122862,0.019288056265882036,0.020183663197788526,1614.0,0.0542831197659166,2.0,0.007905138339920903,0.41471838469713074,0.9401871760914796,0.9637663123764719
checkpoint_step_23000,23000,0.848432518597237,1.0,0.848432518597237,255,31227,0.9642427049559982,244.91764705882352,254,1,255,0.972997660346987,0.0,0.6719172298908234,-0.0037054191755442334,-0.0038281175232079967,-0.0019175324237978852,-0.0019668710037722414,-120.0,-0.0038281175232079967,0.0,0.0,0.637708111937655,0.9549676814694839,0.9678466632075583
checkpoint_step_24000,24000,0.845510095642933,1.0,0.845510095642933,255,31202,0.9634707426277598,244.72156862745098,254,1,255,0.9723297936429528,0.0,0.6717051863670349,-0.0007719623282383958,-0.0008005892336759857,-0.0006678667040341812,-0.000686401140775672,-25.0,-0.0008005892336759857,0.0,0.0,0.8485210768685795,0.9652205239051002,0.9734142155869082
checkpoint_step_25000,25000,0.8372741764080766,1.0,0.8372741764080766,254,30876,0.960941147178737,243.11811023622047,253,1,254,0.9708694489174199,0.0,0.672110989689827,-0.002529595449022759,-0.0026255031285367103,-0.0014603447255329138,-0.0015019026826912363,-326.0,-0.010448048202038374,-1.0,-0.0039215686274509665,0.8437389302160822,0.9628848649208317,0.9720656343024533
checkpoint_step_26000,26000,0.8285069075451648,1.0,0.8285069075451648,254,30594,0.9521645762659114,240.89763779527559,252,1,254,0.9690427235501309,0.0,0.674842044711113,-0.008776570912825576,-0.009133307423241255,-0.001826725367289006,-0.0018815355342841622,-282.0,-0.009133307423241366,0.0,0.0,0.8370970598653914,0.9588588220241361,0.9707473220368344
checkpoint_step_27000,27000,0.8148246546227418,1.0,0.8148246546227418,253,30446,0.9550787376874333,240.6798418972332,252,1,253,0.9669966390573881,0.0,0.6757887452840805,0.002914161421521899,0.003060564837383817,-0.0020460844927427946,-0.002111449209635352,-148.0,-0.004837549846375078,-1.0,-0.003937007874015741,0.8268685795253278,0.9560614870440273,0.9689696038416463
checkpoint_step_28000,28000,0.803134962805526,1.0,0.803134962805526,253,30228,0.94824016563147,238.95652173913044,252,1,253,0.9668404657166614,0.0,0.6827188730239868,-0.006838572055963388,-0.0071602180910465,-0.0001561733407267063,-0.00016150349899757277,-218.0,-0.007160218091046389,0.0,0.0,0.8154888416578109,0.9518278265282717,0.9676266094413934
checkpoint_step_29000,29000,0.7915781083953242,1.0,0.7915781083953242,253,30024,0.9418407679277244,237.34387351778656,251,1,253,0.9705298934501071,0.0,0.6903950870037079,-0.006399397703745535,-0.00674870980547837,0.003689427733445716,0.0038159632992926795,-204.0,-0.00674870980547837,0.0,0.0,0.8031792419411974,0.9483865570822093,0.9681223327413856
checkpoint_step_30000,30000,0.7780286928799149,1.0,0.7780286928799149,251,29617,0.9439681274900399,235.99203187250995,249,1,251,0.9685915979583912,0.0,0.6938617378473282,0.0021273595623154673,0.0022587252906838273,-0.001938295491715869,-0.0019971517670882566,-407.0,-0.01355582200905947,-2.0,-0.007905138339920903,0.790913921360255,0.9446830203497448,0.9686539857083866
